run_1, 1, 5745.640449438202
run_2, 2, 5748.0
run_3, 3, 5693.640449438202
run_4, 4, 5687.640449438202
run_5, 5, 5740.640449438202
run_6, 6, 5764.640449438202
run_7, 7, 5727.640449438202
run_8, 8, 5801.640449438202
run_9, 9, 5730.640449438202
run_10, 10, 5818.0
run_11, 11, 5754.640449438202
run_12, 12, 5723.640449438202
run_13, 13, 5742.640449438202
run_14, 14, 5849.0
run_15, 15, 5760.640449438202
run_16, 16, 5733.640449438202
run_17, 17, 5724.640449438202
run_18, 18, 5820.0
run_19, 19, 5781.640449438202
run_20, 20, 5711.640449438202
run_21, 21, 5686.640449438202
run_22, 22, 5741.640449438202
run_23, 23, 5649.2808988764045
run_24, 24, 5792.0
run_25, 25, 5760.640449438202
run_26, 26, 5739.640449438202
run_27, 27, 5792.640449438202
run_28, 28, 5834.0
run_29, 29, 5763.0
run_30, 30, 5688.640449438202
run_31, 31, 5765.640449438202
run_32, 32, 5757.640449438202
run_33, 33, 5744.640449438202
run_34, 34, 5784.0
run_35, 35, 5815.640449438202
run_36, 36, 5725.640449438202
run_37, 37, 5787.640449438202
run_38, 38, 5682.2808988764045
run_39, 39, 5700.640449438202
run_40, 40, 5754.640449438202
run_41, 41, 5730.640449438202
run_42, 42, 5679.640449438202
run_43, 43, 5755.640449438202
run_44, 44, 5690.640449438202
run_45, 45, 5734.640449438202
run_46, 46, 5724.640449438202
run_47, 47, 5720.640449438202
run_48, 48, 5757.640449438202
run_49, 49, 5710.640449438202
run_50, 50, 5821.0
run_51, 51, 5788.640449438202
run_52, 52, 5748.640449438202
run_53, 53, 5839.0
run_54, 54, 5706.640449438202
run_55, 55, 5784.640449438202
run_56, 56, 5709.2808988764045
run_57, 57, 5732.640449438202
run_58, 58, 5812.0
run_59, 59, 5698.2808988764045
run_60, 60, 5784.0
run_61, 61, 5831.0
run_62, 62, 5701.640449438202
run_63, 63, 5769.640449438202
run_64, 64, 5745.640449438202
run_65, 65, 5728.640449438202
