run_1, 1, 8188.857142857143
run_2, 2, 8189.857142857143
run_3, 3, 8150.857142857143
run_4, 4, 8195.857142857143
run_5, 5, 8153.857142857143
run_6, 6, 8158.857142857143
run_7, 7, 6726.285714285714
run_8, 8, 7818.714285714286
run_9, 9, 8153.857142857143
run_10, 10, 8148.857142857143
run_11, 11, 8146.857142857143
run_12, 12, 8475.0
run_13, 13, 8521.0
run_14, 14, 8145.857142857143
run_15, 15, 7828.714285714286
run_16, 16, 6732.285714285714
run_17, 17, 8530.0
run_18, 18, 8727.0
run_19, 19, 8194.857142857143
run_20, 20, 8171.857142857143
run_21, 21, 7799.714285714286
run_22, 22, 8499.0
run_23, 23, 8724.0
run_24, 24, 7820.714285714286
run_25, 25, 8146.857142857143
run_26, 26, 7812.714285714286
run_27, 27, 8942.0
run_28, 28, 8158.857142857143
run_29, 29, 8151.857142857143
run_30, 30, 8513.0
run_31, 31, 8161.857142857143
run_32, 32, 8695.0
run_33, 33, 8538.0
run_34, 34, 5998.0
run_35, 35, 5266.714285714286
run_36, 36, 8193.857142857143
run_37, 37, 8500.0
run_38, 38, 6348.142857142857
run_39, 39, 7434.571428571429
run_40, 40, 8765.0
run_41, 41, 8180.857142857143
run_42, 42, 8128.857142857143
run_43, 43, 6744.285714285714
run_44, 44, 7815.714285714286
run_45, 45, 7435.571428571429
run_46, 46, 8512.0
run_47, 47, 7810.714285714286
run_48, 48, 7781.714285714286
run_49, 49, 8139.857142857143
run_50, 50, 7425.571428571429
run_51, 51, 7095.428571428571
run_52, 52, 7827.714285714286
run_53, 53, 7432.571428571429
run_54, 54, 7778.714285714286
run_55, 55, 7473.571428571429
run_56, 56, 7428.571428571429
run_57, 57, 6768.285714285714
run_58, 58, 7797.714285714286
run_59, 59, 8728.0
run_60, 60, 8168.857142857143
run_61, 61, 8716.0
run_62, 62, 7774.714285714286
run_63, 63, 8136.857142857143
run_64, 64, 8192.857142857143
run_65, 65, 8754.0
run_66, 66, 7804.714285714286
run_67, 67, 6362.142857142857
run_68, 68, 8715.0
run_69, 69, 7772.714285714286
run_70, 70, 8523.0
run_71, 71, 6360.142857142857
run_72, 72, 8941.0
run_73, 73, 8136.857142857143
run_74, 74, 8144.857142857143
run_75, 75, 8519.0
run_76, 76, 7104.428571428571
run_77, 77, 8537.0
run_78, 78, 8188.857142857143
run_79, 79, 7796.714285714286
run_80, 80, 8720.0
run_81, 81, 7831.714285714286
run_82, 82, 7481.571428571429
run_83, 83, 6364.142857142857
run_84, 84, 8930.0
run_85, 85, 8515.0
run_86, 86, 8155.857142857143
run_87, 87, 8538.0
run_88, 88, 7839.714285714286
run_89, 89, 8741.0
run_90, 90, 8174.857142857143
run_91, 91, 7083.428571428571
run_92, 92, 8743.0
run_93, 93, 8148.857142857143
run_94, 94, 8140.857142857143
run_95, 95, 7419.571428571429
run_96, 96, 8176.857142857143
run_97, 97, 8953.0
run_98, 98, 8714.0
run_99, 99, 8164.857142857143
run_100, 100, 8172.857142857143
run_101, 101, 7078.428571428571
run_102, 102, 8182.857142857143
run_103, 103, 8143.857142857143
run_104, 104, 8189.857142857143
run_105, 105, 7446.571428571429
run_106, 106, 8146.857142857143
run_107, 107, 8712.0
run_108, 108, 8159.857142857143
run_109, 109, 7791.714285714286
run_110, 110, 7064.428571428571
run_111, 111, 7426.571428571429
run_112, 112, 7809.714285714286
run_113, 113, 7464.571428571429
run_114, 114, 7452.571428571429
run_115, 115, 8148.857142857143
run_116, 116, 7799.714285714286
run_117, 117, 7787.714285714286
run_118, 118, 8157.857142857143
run_119, 119, 8716.0
run_120, 120, 7088.428571428571
run_121, 121, 8165.857142857143
run_122, 122, 8708.0
run_123, 123, 7075.428571428571
run_124, 124, 8144.857142857143
run_125, 125, 8962.0
run_126, 126, 8133.857142857143
run_127, 127, 8954.0
run_128, 128, 8926.0
run_129, 129, 8168.857142857143
run_130, 130, 8176.857142857143
run_131, 131, 7444.571428571429
run_132, 132, 8136.857142857143
run_133, 133, 7078.428571428571
run_134, 134, 8545.0
run_135, 135, 8188.857142857143
run_136, 136, 8157.857142857143
run_137, 137, 8497.0
run_138, 138, 7073.428571428571
run_139, 139, 8153.857142857143
run_140, 140, 8161.857142857143
run_141, 141, 7785.714285714286
run_142, 142, 8170.857142857143
run_143, 143, 8746.0
run_144, 144, 6346.142857142857
run_145, 145, 8523.0
run_146, 146, 7833.714285714286
run_147, 147, 8170.857142857143
run_148, 148, 7772.714285714286
run_149, 149, 8504.0
run_150, 150, 8156.857142857143
run_151, 151, 8189.857142857143
run_152, 152, 8183.857142857143
run_153, 153, 8506.0
run_154, 154, 7078.428571428571
run_155, 155, 7439.571428571429
run_156, 156, 6711.285714285714
run_157, 157, 8151.857142857143
run_158, 158, 7807.714285714286
run_159, 159, 8517.0
run_160, 160, 8162.857142857143
run_161, 161, 8949.0
run_162, 162, 8153.857142857143
run_163, 163, 6711.285714285714
run_164, 164, 7819.714285714286
run_165, 165, 7426.571428571429
run_166, 166, 8137.857142857143
run_167, 167, 7786.714285714286
run_168, 168, 8187.857142857143
run_169, 169, 8490.0
run_170, 170, 8527.0
run_171, 171, 8151.857142857143
run_172, 172, 7793.714285714286
run_173, 173, 8174.857142857143
run_174, 174, 8933.0
run_175, 175, 8524.0
run_176, 176, 8201.857142857143
run_177, 177, 8156.857142857143
run_178, 178, 8174.857142857143
run_179, 179, 8188.857142857143
run_180, 180, 8725.0
run_181, 181, 7792.714285714286
run_182, 182, 8557.0
run_183, 183, 8949.0
run_184, 184, 8177.857142857143
